Series,Date,Values
T997,1999-08,0.0
T997,1999-09,0.0
T997,1999-10,0.0
T997,1999-11,0.0
T997,1999-12,0.0
T997,2000-01,0.0
T997,2000-02,0.0
T997,2000-03,0.0
T997,2000-04,0.0
T997,2000-05,0.0
T997,2000-06,0.0
T997,2000-07,0.0
T997,2000-08,0.0
T997,2000-09,0.0
T997,2000-10,0.0
T997,2000-11,1.0
T997,2000-12,0.0
T997,2001-01,0.0
T997,2001-02,0.0
T997,2001-03,0.0
T997,2001-04,0.0
T997,2001-05,0.0
T997,2001-06,0.0
T997,2001-07,1.0
T997,2001-08,0.0
T997,2001-09,0.0
T997,2001-10,0.0
T997,2001-11,0.0
T997,2001-12,0.0
T997,2002-01,0.0
T997,2002-02,0.0
T997,2002-03,0.0
T998,1998-01,0.0
T998,1998-02,2.0
T998,1998-03,0.0
T998,1998-04,0.0
T998,1998-05,0.0
T998,1998-06,0.0
T998,1998-07,2.0
T998,1998-08,1.0
T998,1998-09,0.0
T998,1998-10,0.0
T998,1998-11,0.0
T998,1998-12,0.0
T998,1999-01,0.0
T998,1999-02,0.0
T998,1999-03,0.0
T998,1999-04,0.0
T998,1999-05,0.0
T998,1999-06,0.0
T998,1999-07,0.0
T998,1999-08,0.0
T998,1999-09,0.0
T998,1999-10,0.0
T998,1999-11,1.0
T998,1999-12,0.0
T998,2000-01,0.0
T998,2000-02,2.0
T998,2000-03,0.0
T998,2000-04,0.0
T998,2000-05,0.0
T998,2000-06,0.0
T998,2000-07,0.0
T998,2000-08,0.0
T998,2000-09,0.0
T998,2000-10,0.0
T998,2000-11,0.0
T998,2000-12,0.0
T998,2001-01,0.0
T998,2001-02,0.0
T998,2001-03,0.0
T998,2001-04,0.0
T998,2001-05,0.0
T998,2001-06,0.0
T998,2001-07,0.0
T998,2001-08,0.0
T998,2001-09,1.0
T998,2001-10,0.0
T998,2001-11,0.0
T998,2001-12,1.0
T998,2002-01,0.0
T998,2002-02,0.0
T998,2002-03,0.0
T999,1998-01,0.0
T999,1998-02,0.0
T999,1998-03,0.0
T999,1998-04,0.0
T999,1998-05,0.0
T999,1998-06,0.0
T999,1998-07,0.0
T999,1998-08,0.0
T999,1998-09,0.0
T999,1998-10,0.0
T999,1998-11,0.0
T999,1998-12,0.0
T999,1999-01,1.0
T999,1999-02,2.0
T999,1999-03,0.0
T999,1999-04,0.0
T999,1999-05,3.0
T999,1999-06,0.0
T999,1999-07,0.0
T999,1999-08,0.0
T999,1999-09,0.0
T999,1999-10,0.0
T999,1999-11,1.0
T999,1999-12,0.0
T999,2000-01,0.0
T999,2000-02,0.0
T999,2000-03,0.0
T999,2000-04,0.0
T999,2000-05,0.0
T999,2000-06,1.0
T999,2000-07,0.0
T999,2000-08,0.0
T999,2000-09,0.0
T999,2000-10,2.0
T999,2000-11,0.0
T999,2000-12,0.0
T999,2001-01,0.0
T999,2001-02,0.0
T999,2001-03,0.0
T999,2001-04,0.0
T999,2001-05,0.0
T999,2001-06,0.0
T999,2001-07,0.0
T999,2001-08,0.0
T999,2001-09,0.0
T999,2001-10,0.0
T999,2001-11,0.0
T999,2001-12,0.0
T999,2002-01,0.0
T999,2002-02,0.0
T999,2002-03,0.0
T1000,1998-01,0.0
T1000,1998-02,0.0
T1000,1998-03,0.0
T1000,1998-04,0.0
T1000,1998-05,0.0
T1000,1998-06,0.0
T1000,1998-07,0.0
T1000,1998-08,0.0
T1000,1998-09,2.0
T1000,1998-10,0.0
T1000,1998-11,0.0
T1000,1998-12,0.0
T1000,1999-01,0.0
T1000,1999-02,0.0
T1000,1999-03,0.0
T1000,1999-04,0.0
T1000,1999-05,2.0
T1000,1999-06,0.0
T1000,1999-07,1.0
T1000,1999-08,0.0
T1000,1999-09,0.0
T1000,1999-10,0.0
T1000,1999-11,0.0
T1000,1999-12,1.0
T1000,2000-01,0.0
T1000,2000-02,0.0
T1000,2000-03,1.0
T1000,2000-04,0.0
T1000,2000-05,1.0
T1000,2000-06,1.0
T1000,2000-07,0.0
T1000,2000-08,0.0
T1000,2000-09,1.0
T1000,2000-10,0.0
T1000,2000-11,0.0
T1000,2000-12,0.0
T1000,2001-01,0.0
T1000,2001-02,0.0
T1000,2001-03,0.0
T1000,2001-04,0.0
T1000,2001-05,0.0
T1000,2001-06,0.0
T1000,2001-07,0.0
T1000,2001-08,0.0
T1000,2001-09,0.0
T1000,2001-10,0.0
T1000,2001-11,0.0
T1000,2001-12,0.0
T1000,2002-01,0.0
T1000,2002-02,0.0
T1000,2002-03,0.0
T1001,1998-01,0.0
T1001,1998-02,0.0
T1001,1998-03,0.0
T1001,1998-04,1.0
T1001,1998-05,1.0
T1001,1998-06,2.0
T1001,1998-07,0.0
T1001,1998-08,0.0
T1001,1998-09,0.0
T1001,1998-10,0.0
T1001,1998-11,0.0
T1001,1998-12,0.0
T1001,1999-01,1.0
T1001,1999-02,0.0
T1001,1999-03,0.0
T1001,1999-04,0.0
T1001,1999-05,0.0
T1001,1999-06,0.0
T1001,1999-07,0.0
T1001,1999-08,0.0
T1001,1999-09,0.0
T1001,1999-10,0.0
T1001,1999-11,0.0
T1001,1999-12,1.0
T1001,2000-01,0.0
T1001,2000-02,0.0
T1001,2000-03,0.0
T1001,2000-04,0.0
T1001,2000-05,0.0
T1001,2000-06,4.0
T1001,2000-07,0.0
T1001,2000-08,0.0
T1001,2000-09,0.0
T1001,2000-10,0.0
T1001,2000-11,0.0
T1001,2000-12,0.0
T1001,2001-01,0.0
T1001,2001-02,0.0
T1001,2001-03,0.0
T1001,2001-04,0.0
T1001,2001-05,0.0
T1001,2001-06,0.0
T1001,2001-07,0.0
T1001,2001-08,0.0
T1001,2001-09,0.0
T1001,2001-10,0.0
T1001,2001-11,0.0
T1001,2001-12,0.0
T1001,2002-01,0.0
T1001,2002-02,0.0
T1001,2002-03,0.0
T1002,1998-01,0.0
T1002,1998-02,0.0
T1002,1998-03,0.0
T1002,1998-04,0.0
T1002,1998-05,1.0
T1002,1998-06,2.0
T1002,1998-07,1.0
T1002,1998-08,1.0
T1002,1998-09,0.0
T1002,1998-10,0.0
T1002,1998-11,0.0
T1002,1998-12,0.0
T1002,1999-01,1.0
T1002,1999-02,0.0
T1002,1999-03,1.0
T1002,1999-04,0.0
T1002,1999-05,1.0
T1002,1999-06,2.0
T1002,1999-07,0.0
T1002,1999-08,0.0
T1002,1999-09,0.0
T1002,1999-10,0.0
T1002,1999-11,0.0
T1002,1999-12,0.0
T1002,2000-01,0.0
T1002,2000-02,0.0
T1002,2000-03,0.0
T1002,2000-04,0.0
T1002,2000-05,0.0
T1002,2000-06,0.0
T1002,2000-07,0.0
T1002,2000-08,0.0
T1002,2000-09,0.0
T1002,2000-10,0.0
T1002,2000-11,0.0
T1002,2000-12,0.0
T1002,2001-01,0.0
T1002,2001-02,0.0
T1002,2001-03,0.0
T1002,2001-04,0.0
T1002,2001-05,0.0
T1002,2001-06,0.0
T1002,2001-07,0.0
T1002,2001-08,0.0
T1002,2001-09,0.0
T1002,2001-10,0.0
T1002,2001-11,0.0
T1002,2001-12,0.0
T1002,2002-01,0.0
T1002,2002-02,0.0
T1002,2002-03,0.0
T1003,1998-01,0.0
T1003,1998-02,0.0
T1003,1998-03,1.0
T1003,1998-04,0.0
T1003,1998-05,0.0
T1003,1998-06,2.0
T1003,1998-07,2.0
T1003,1998-08,0.0
T1003,1998-09,0.0
T1003,1998-10,1.0
T1003,1998-11,0.0
T1003,1998-12,0.0
T1003,1999-01,0.0
T1003,1999-02,0.0
T1003,1999-03,0.0
T1003,1999-04,0.0
T1003,1999-05,0.0
T1003,1999-06,0.0
T1003,1999-07,1.0
T1003,1999-08,0.0
T1003,1999-09,0.0
T1003,1999-10,0.0
T1003,1999-11,0.0
T1003,1999-12,0.0
T1003,2000-01,2.0
T1003,2000-02,0.0
T1003,2000-03,0.0
T1003,2000-04,0.0
T1003,2000-05,0.0
T1003,2000-06,0.0
T1003,2000-07,0.0
T1003,2000-08,0.0
T1003,2000-09,0.0
T1003,2000-10,0.0
T1003,2000-11,0.0
T1003,2000-12,1.0
T1003,2001-01,0.0
T1003,2001-02,0.0
T1003,2001-03,0.0
T1003,2001-04,0.0
T1003,2001-05,0.0
T1003,2001-06,0.0
T1003,2001-07,0.0
T1003,2001-08,0.0
T1003,2001-09,0.0
T1003,2001-10,0.0
T1003,2001-11,0.0
T1003,2001-12,0.0
T1003,2002-01,0.0
T1003,2002-02,0.0
T1003,2002-03,0.0
T1004,1998-01,0.0
T1004,1998-02,0.0
T1004,1998-03,0.0
T1004,1998-04,0.0
T1004,1998-05,0.0
T1004,1998-06,0.0
T1004,1998-07,2.0
T1004,1998-08,2.0
T1004,1998-09,0.0
T1004,1998-10,0.0
T1004,1998-11,1.0
T1004,1998-12,1.0
T1004,1999-01,2.0
T1004,1999-02,0.0
T1004,1999-03,0.0
T1004,1999-04,0.0
T1004,1999-05,0.0
T1004,1999-06,0.0
T1004,1999-07,0.0
T1004,1999-08,1.0
T1004,1999-09,0.0
T1004,1999-10,0.0
T1004,1999-11,0.0
T1004,1999-12,0.0
T1004,2000-01,0.0
T1004,2000-02,0.0
T1004,2000-03,0.0
T1004,2000-04,0.0
T1004,2000-05,0.0
T1004,2000-06,0.0
T1004,2000-07,0.0
T1004,2000-08,0.0
T1004,2000-09,0.0
T1004,2000-10,0.0
T1004,2000-11,1.0
T1004,2000-12,0.0
T1004,2001-01,0.0
T1004,2001-02,0.0
T1004,2001-03,0.0
T1004,2001-04,0.0
T1004,2001-05,0.0
T1004,2001-06,0.0
T1004,2001-07,0.0
T1004,2001-08,0.0
T1004,2001-09,0.0
T1004,2001-10,0.0
T1004,2001-11,0.0
T1004,2001-12,0.0
T1004,2002-01,0.0
T1004,2002-02,0.0
T1004,2002-03,0.0
T1005,1998-01,0.0
T1005,1998-02,0.0
T1005,1998-03,0.0
T1005,1998-04,0.0
T1005,1998-05,0.0
T1005,1998-06,0.0
T1005,1998-07,0.0
T1005,1998-08,0.0
T1005,1998-09,0.0
T1005,1998-10,0.0
T1005,1998-11,2.0
T1005,1998-12,0.0
T1005,1999-01,0.0
T1005,1999-02,0.0
T1005,1999-03,0.0
T1005,1999-04,3.0
T1005,1999-05,1.0
T1005,1999-06,0.0
T1005,1999-07,0.0
T1005,1999-08,1.0
T1005,1999-09,0.0
T1005,1999-10,1.0
T1005,1999-11,0.0
T1005,1999-12,0.0
T1005,2000-01,0.0
T1005,2000-02,0.0
T1005,2000-03,0.0
T1005,2000-04,0.0
T1005,2000-05,0.0
T1005,2000-06,0.0
T1005,2000-07,2.0
T1005,2000-08,0.0
T1005,2000-09,0.0
T1005,2000-10,0.0
T1005,2000-11,0.0
T1005,2000-12,0.0
T1005,2001-01,0.0
T1005,2001-02,0.0
T1005,2001-03,0.0
T1005,2001-04,0.0
T1005,2001-05,0.0
T1005,2001-06,0.0
T1005,2001-07,0.0
T1005,2001-08,0.0
T1005,2001-09,0.0
T1005,2001-10,0.0
T1005,2001-11,0.0
T1005,2001-12,0.0
T1005,2002-01,0.0
T1005,2002-02,0.0
T1005,2002-03,0.0
T1006,1998-01,0.0
T1006,1998-02,0.0
T1006,1998-03,0.0
T1006,1998-04,0.0
T1006,1998-05,0.0
T1006,1998-06,0.0
T1006,1998-07,0.0
T1006,1998-08,0.0
T1006,1998-09,0.0
T1006,1998-10,0.0
T1006,1998-11,0.0
T1006,1998-12,0.0
T1006,1999-01,0.0
T1006,1999-02,0.0
T1006,1999-03,0.0
T1006,1999-04,0.0
T1006,1999-05,0.0
T1006,1999-06,0.0
T1006,1999-07,0.0
T1006,1999-08,0.0
T1006,1999-09,0.0
T1006,1999-10,0.0
T1006,1999-11,0.0
T1006,1999-12,0.0
T1006,2000-01,0.0
T1006,2000-02,1.0
T1006,2000-03,2.0
T1006,2000-04,0.0
T1006,2000-05,0.0
T1006,2000-06,0.0
T1006,2000-07,0.0
T1006,2000-08,0.0
T1006,2000-09,0.0
T1006,2000-10,0.0
T1006,2000-11,0.0
T1006,2000-12,0.0
T1006,2001-01,0.0
T1006,2001-02,1.0
T1006,2001-03,1.0
T1006,2001-04,0.0
T1006,2001-05,0.0
T1006,2001-06,1.0
T1006,2001-07,0.0
T1006,2001-08,0.0
T1006,2001-09,1.0
T1006,2001-10,1.0
T1006,2001-11,0.0
T1006,2001-12,0.0
T1006,2002-01,0.0
T1006,2002-02,0.0
T1006,2002-03,2.0
T1007,1998-01,0.0
T1007,1998-02,0.0
T1007,1998-03,0.0
T1007,1998-04,0.0
T1007,1998-05,0.0
T1007,1998-06,0.0
T1007,1998-07,0.0
T1007,1998-08,0.0
T1007,1998-09,0.0
T1007,1998-10,0.0
T1007,1998-11,0.0
T1007,1998-12,0.0
T1007,1999-01,0.0
T1007,1999-02,0.0
T1007,1999-03,0.0
T1007,1999-04,0.0
T1007,1999-05,0.0
T1007,1999-06,0.0
T1007,1999-07,0.0
T1007,1999-08,0.0
T1007,1999-09,0.0
T1007,1999-10,0.0
T1007,1999-11,0.0
T1007,1999-12,0.0
T1007,2000-01,0.0
T1007,2000-02,0.0
T1007,2000-03,0.0
T1007,2000-04,0.0
T1007,2000-05,0.0
T1007,2000-06,0.0
T1007,2000-07,0.0
T1007,2000-08,10.0
T1007,2000-09,0.0
T1007,2000-10,0.0
T1007,2000-11,0.0
T1007,2000-12,0.0
T1007,2001-01,0.0
T1007,2001-02,0.0
T1007,2001-03,0.0
T1007,2001-04,0.0
T1007,2001-05,0.0
T1007,2001-06,0.0
T1007,2001-07,0.0
T1007,2001-08,0.0
T1007,2001-09,0.0
T1007,2001-10,0.0
T1007,2001-11,0.0
T1007,2001-12,0.0
T1007,2002-01,0.0
T1007,2002-02,0.0
T1007,2002-03,0.0
T1008,1998-01,0.0
T1008,1998-02,0.0
T1008,1998-03,1.0
T1008,1998-04,0.0
T1008,1998-05,0.0
T1008,1998-06,0.0
T1008,1998-07,0.0
T1008,1998-08,0.0
T1008,1998-09,1.0
T1008,1998-10,0.0
T1008,1998-11,0.0
T1008,1998-12,0.0
T1008,1999-01,0.0
T1008,1999-02,0.0
T1008,1999-03,0.0
T1008,1999-04,0.0
T1008,1999-05,2.0
T1008,1999-06,0.0
T1008,1999-07,0.0
T1008,1999-08,0.0
T1008,1999-09,0.0
T1008,1999-10,0.0
T1008,1999-11,0.0
T1008,1999-12,0.0
T1008,2000-01,0.0
T1008,2000-02,0.0
T1008,2000-03,1.0
T1008,2000-04,0.0
T1008,2000-05,0.0
T1008,2000-06,1.0
T1008,2000-07,0.0
T1008,2000-08,0.0
T1008,2000-09,0.0
T1008,2000-10,0.0
T1008,2000-11,0.0
T1008,2000-12,1.0
T1008,2001-01,0.0
T1008,2001-02,0.0
T1008,2001-03,0.0
T1008,2001-04,0.0
T1008,2001-05,0.0
T1008,2001-06,0.0
T1008,2001-07,0.0
T1008,2001-08,0.0
T1008,2001-09,0.0
T1008,2001-10,2.0
T1008,2001-11,1.0
T1008,2001-12,0.0
T1008,2002-01,0.0
T1008,2002-02,0.0
T1008,2002-03,0.0
T1009,1998-01,0.0
T1009,1998-02,1.0
T1009,1998-03,1.0
T1009,1998-04,0.0
T1009,1998-05,0.0
T1009,1998-06,0.0
T1009,1998-07,3.0
T1009,1998-08,0.0
T1009,1998-09,0.0
T1009,1998-10,0.0
T1009,1998-11,0.0
T1009,1998-12,0.0
T1009,1999-01,1.0
T1009,1999-02,0.0
T1009,1999-03,0.0
T1009,1999-04,0.0
T1009,1999-05,0.0
T1009,1999-06,0.0
T1009,1999-07,0.0
T1009,1999-08,0.0
T1009,1999-09,0.0
T1009,1999-10,0.0
T1009,1999-11,0.0
T1009,1999-12,0.0
T1009,2000-01,3.0
T1009,2000-02,0.0
T1009,2000-03,0.0
T1009,2000-04,0.0
T1009,2000-05,1.0
T1009,2000-06,0.0
T1009,2000-07,0.0
T1009,2000-08,0.0
T1009,2000-09,0.0
T1009,2000-10,0.0
T1009,2000-11,0.0
T1009,2000-12,0.0
T1009,2001-01,0.0
T1009,2001-02,0.0
T1009,2001-03,0.0
T1009,2001-04,0.0
T1009,2001-05,0.0
T1009,2001-06,0.0
T1009,2001-07,0.0
T1009,2001-08,0.0
T1009,2001-09,0.0
T1009,2001-10,0.0
T1009,2001-11,0.0
T1009,2001-12,0.0
T1009,2002-01,0.0
T1009,2002-02,0.0
T1009,2002-03,0.0
T1010,1998-01,0.0
T1010,1998-02,0.0
T1010,1998-03,0.0
T1010,1998-04,0.0
T1010,1998-05,0.0
T1010,1998-06,0.0
T1010,1998-07,0.0
T1010,1998-08,0.0
T1010,1998-09,0.0
T1010,1998-10,0.0
T1010,1998-11,0.0
T1010,1998-12,0.0
T1010,1999-01,0.0
T1010,1999-02,0.0
T1010,1999-03,0.0
T1010,1999-04,0.0
T1010,1999-05,0.0
T1010,1999-06,0.0
T1010,1999-07,1.0
T1010,1999-08,0.0
T1010,1999-09,0.0
T1010,1999-10,0.0
T1010,1999-11,0.0
T1010,1999-12,0.0
T1010,2000-01,0.0
T1010,2000-02,1.0
T1010,2000-03,1.0
T1010,2000-04,1.0
T1010,2000-05,0.0
T1010,2000-06,2.0
T1010,2000-07,0.0
T1010,2000-08,2.0
T1010,2000-09,1.0
T1010,2000-10,1.0
T1010,2000-11,0.0
T1010,2000-12,0.0
T1010,2001-01,0.0
T1010,2001-02,0.0
T1010,2001-03,0.0
T1010,2001-04,0.0
T1010,2001-05,0.0
T1010,2001-06,0.0
T1010,2001-07,0.0
T1010,2001-08,0.0
T1010,2001-09,0.0
T1010,2001-10,0.0
T1010,2001-11,0.0
T1010,2001-12,0.0
T1010,2002-01,0.0
T1010,2002-02,0.0
T1010,2002-03,0.0
T1011,1998-01,0.0
T1011,1998-02,0.0
T1011,1998-03,0.0
T1011,1998-04,0.0
T1011,1998-05,0.0
T1011,1998-06,0.0
T1011,1998-07,0.0
T1011,1998-08,0.0
T1011,1998-09,0.0
T1011,1998-10,0.0
T1011,1998-11,0.0
T1011,1998-12,0.0
T1011,1999-01,0.0
T1011,1999-02,0.0
T1011,1999-03,0.0
T1011,1999-04,0.0
T1011,1999-05,0.0
T1011,1999-06,0.0
T1011,1999-07,0.0
T1011,1999-08,0.0
T1011,1999-09,1.0
T1011,1999-10,0.0
T1011,1999-11,0.0
T1011,1999-12,0.0
T1011,2000-01,0.0
T1011,2000-02,0.0
T1011,2000-03,1.0
T1011,2000-04,0.0
T1011,2000-05,0.0
T1011,2000-06,0.0
T1011,2000-07,0.0
T1011,2000-08,1.0
T1011,2000-09,1.0
T1011,2000-10,1.0
T1011,2000-11,0.0
T1011,2000-12,0.0
T1011,2001-01,0.0
T1011,2001-02,1.0
T1011,2001-03,0.0
T1011,2001-04,0.0
T1011,2001-05,0.0
T1011,2001-06,0.0
T1011,2001-07,0.0
T1011,2001-08,2.0
T1011,2001-09,0.0
T1011,2001-10,0.0
T1011,2001-11,1.0
T1011,2001-12,1.0
T1011,2002-01,0.0
T1011,2002-02,0.0
T1011,2002-03,0.0
T1012,1998-01,0.0
T1012,1998-02,0.0
T1012,1998-03,0.0
T1012,1998-04,1.0
T1012,1998-05,2.0
T1012,1998-06,0.0
T1012,1998-07,2.0
T1012,1998-08,0.0
T1012,1998-09,0.0
T1012,1998-10,0.0
T1012,1998-11,2.0
T1012,1998-12,0.0
T1012,1999-01,0.0
T1012,1999-02,3.0
T1012,1999-03,0.0
T1012,1999-04,0.0
T1012,1999-05,0.0
T1012,1999-06,0.0
T1012,1999-07,0.0
T1012,1999-08,0.0
T1012,1999-09,0.0
T1012,1999-10,0.0
T1012,1999-11,0.0
T1012,1999-12,0.0
T1012,2000-01,0.0
T1012,2000-02,0.0
T1012,2000-03,0.0
T1012,2000-04,0.0
T1012,2000-05,0.0
T1012,2000-06,0.0
T1012,2000-07,0.0
T1012,2000-08,0.0
T1012,2000-09,0.0
T1012,2000-10,0.0
T1012,2000-11,0.0
T1012,2000-12,0.0
T1012,2001-01,0.0
T1012,2001-02,0.0
T1012,2001-03,0.0
T1012,2001-04,0.0
T1012,2001-05,0.0
T1012,2001-06,0.0
T1012,2001-07,0.0
T1012,2001-08,0.0
T1012,2001-09,0.0
T1012,2001-10,0.0
T1012,2001-11,0.0
T1012,2001-12,0.0
T1012,2002-01,0.0
T1012,2002-02,0.0
T1012,2002-03,0.0
T1013,1998-01,0.0
T1013,1998-02,0.0
T1013,1998-03,0.0
T1013,1998-04,0.0
T1013,1998-05,0.0
T1013,1998-06,0.0
T1013,1998-07,0.0
T1013,1998-08,0.0
T1013,1998-09,0.0
T1013,1998-10,0.0
T1013,1998-11,0.0
T1013,1998-12,0.0
T1013,1999-01,0.0
T1013,1999-02,0.0
T1013,1999-03,0.0
T1013,1999-04,0.0
T1013,1999-05,0.0
T1013,1999-06,0.0
T1013,1999-07,0.0
T1013,1999-08,0.0
T1013,1999-09,0.0
T1013,1999-10,0.0
T1013,1999-11,0.0
T1013,1999-12,0.0
T1013,2000-01,1.0
T1013,2000-02,0.0
T1013,2000-03,0.0
T1013,2000-04,0.0
T1013,2000-05,0.0
T1013,2000-06,1.0
T1013,2000-07,0.0
T1013,2000-08,1.0
T1013,2000-09,1.0
T1013,2000-10,0.0
T1013,2000-11,0.0
T1013,2000-12,0.0
T1013,2001-01,0.0
T1013,2001-02,0.0
T1013,2001-03,0.0
T1013,2001-04,0.0
T1013,2001-05,1.0
T1013,2001-06,1.0
T1013,2001-07,0.0
T1013,2001-08,3.0
T1013,2001-09,0.0
T1013,2001-10,0.0
T1013,2001-11,0.0
T1013,2001-12,0.0
T1013,2002-01,0.0
T1013,2002-02,1.0
T1013,2002-03,0.0
T1014,1998-01,1.0
T1014,1998-02,0.0
T1014,1998-03,1.0
T1014,1998-04,1.0
T1014,1998-05,0.0
T1014,1998-06,0.0
T1014,1998-07,2.0
T1014,1998-08,1.0
T1014,1998-09,1.0
T1014,1998-10,0.0
T1014,1998-11,1.0
T1014,1998-12,1.0
T1014,1999-01,1.0
T1014,1999-02,0.0
T1014,1999-03,0.0
T1014,1999-04,0.0
T1014,1999-05,0.0
T1014,1999-06,0.0
T1014,1999-07,0.0
T1014,1999-08,0.0
T1014,1999-09,0.0
T1014,1999-10,0.0
T1014,1999-11,0.0
T1014,1999-12,0.0
T1014,2000-01,0.0
T1014,2000-02,0.0
T1014,2000-03,0.0
T1014,2000-04,0.0
T1014,2000-05,0.0
T1014,2000-06,0.0
T1014,2000-07,0.0
T1014,2000-08,0.0
T1014,2000-09,0.0
T1014,2000-10,0.0
T1014,2000-11,0.0
T1014,2000-12,0.0
T1014,2001-01,0.0
T1014,2001-02,0.0
T1014,2001-03,0.0
T1014,2001-04,0.0
T1014,2001-05,0.0
T1014,2001-06,0.0
T1014,2001-07,0.0
T1014,2001-08,0.0
T1014,2001-09,0.0
T1014,2001-10,0.0
T1014,2001-11,0.0
T1014,2001-12,0.0
T1014,2002-01,0.0
T1014,2002-02,0.0
T1014,2002-03,0.0
T1015,1998-01,2.0
T1015,1998-02,0.0
T1015,1998-03,1.0
T1015,1998-04,2.0
T1015,1998-05,1.0
T1015,1998-06,0.0
T1015,1998-07,2.0
T1015,1998-08,0.0
T1015,1998-09,0.0
T1015,1998-10,0.0
T1015,1998-11,2.0
T1015,1998-12,0.0
T1015,1999-01,0.0
T1015,1999-02,0.0
T1015,1999-03,0.0
T1015,1999-04,0.0
T1015,1999-05,0.0
T1015,1999-06,0.0
T1015,1999-07,0.0
T1015,1999-08,0.0
T1015,1999-09,0.0
T1015,1999-10,0.0
T1015,1999-11,0.0
T1015,1999-12,0.0
T1015,2000-01,0.0
T1015,2000-02,0.0
T1015,2000-03,0.0
T1015,2000-04,0.0
T1015,2000-05,0.0
T1015,2000-06,0.0
T1015,2000-07,0.0
T1015,2000-08,0.0
T1015,2000-09,0.0
T1015,2000-10,0.0
T1015,2000-11,0.0
T1015,2000-12,0.0
T1015,2001-01,0.0
T1015,2001-02,0.0
T1015,2001-03,0.0
T1015,2001-04,0.0
T1015,2001-05,0.0
T1015,2001-06,0.0
T1015,2001-07,0.0
T1015,2001-08,0.0
T1015,2001-09,0.0
T1015,2001-10,0.0
T1015,2001-11,0.0
T1015,2001-12,0.0
T1015,2002-01,0.0
T1015,2002-02,0.0
T1015,2002-03,0.0
T1016,1998-01,0.0
T1016,1998-02,0.0
T1016,1998-03,0.0
T1016,1998-04,0.0
T1016,1998-05,0.0
T1016,1998-06,0.0
T1016,1998-07,0.0
T1016,1998-08,0.0
T1016,1998-09,0.0
T1016,1998-10,0.0
T1016,1998-11,0.0
T1016,1998-12,0.0
T1016,1999-01,0.0
T1016,1999-02,0.0
T1016,1999-03,0.0
T1016,1999-04,0.0
T1016,1999-05,0.0
T1016,1999-06,0.0
T1016,1999-07,0.0
T1016,1999-08,0.0
T1016,1999-09,0.0
T1016,1999-10,0.0
T1016,1999-11,0.0
T1016,1999-12,1.0
T1016,2000-01,0.0
T1016,2000-02,0.0
T1016,2000-03,0.0
T1016,2000-04,0.0
T1016,2000-05,1.0
T1016,2000-06,0.0
T1016,2000-07,1.0
T1016,2000-08,0.0
T1016,2000-09,0.0
T1016,2000-10,1.0
T1016,2000-11,1.0
T1016,2000-12,0.0
T1016,2001-01,0.0
T1016,2001-02,0.0
T1016,2001-03,0.0
T1016,2001-04,1.0
T1016,2001-05,0.0
T1016,2001-06,0.0
T1016,2001-07,0.0
T1016,2001-08,0.0
T1016,2001-09,1.0
T1016,2001-10,0.0
T1016,2001-11,1.0
T1016,2001-12,0.0
T1016,2002-01,1.0
T1016,2002-02,0.0
T1016,2002-03,1.0
T1017,1998-01,0.0
T1017,1998-02,0.0
T1017,1998-03,0.0
T1017,1998-04,0.0
T1017,1998-05,0.0
T1017,1998-06,0.0
T1017,1998-07,0.0
T1017,1998-08,0.0
T1017,1998-09,0.0
T1017,1998-10,0.0
T1017,1998-11,0.0
T1017,1998-12,0.0
T1017,1999-01,0.0
T1017,1999-02,0.0
T1017,1999-03,0.0
T1017,1999-04,0.0
T1017,1999-05,0.0
T1017,1999-06,0.0
T1017,1999-07,0.0
T1017,1999-08,0.0
T1017,1999-09,0.0
T1017,1999-10,0.0
T1017,1999-11,0.0
T1017,1999-12,0.0
T1017,2000-01,0.0
T1017,2000-02,0.0
T1017,2000-03,0.0
T1017,2000-04,0.0
T1017,2000-05,0.0
T1017,2000-06,0.0
T1017,2000-07,0.0
T1017,2000-08,0.0
T1017,2000-09,0.0
T1017,2000-10,0.0
T1017,2000-11,0.0
T1017,2000-12,0.0
T1017,2001-01,0.0
T1017,2001-02,0.0
T1017,2001-03,0.0
T1017,2001-04,0.0
T1017,2001-05,0.0
T1017,2001-06,0.0
T1017,2001-07,0.0
T1017,2001-08,0.0
T1017,2001-09,0.0
T1017,2001-10,0.0
T1017,2001-11,4.0
T1017,2001-12,0.0
T1017,2002-01,0.0
T1017,2002-02,4.0
T1017,2002-03,2.0
T1018,1998-01,0.0
T1018,1998-02,0.0
T1018,1998-03,0.0
T1018,1998-04,0.0
T1018,1998-05,0.0
T1018,1998-06,0.0
T1018,1998-07,0.0
T1018,1998-08,0.0
T1018,1998-09,0.0
T1018,1998-10,0.0
T1018,1998-11,0.0
T1018,1998-12,0.0
T1018,1999-01,0.0
T1018,1999-02,0.0
T1018,1999-03,0.0
T1018,1999-04,0.0
T1018,1999-05,0.0
T1018,1999-06,0.0
T1018,1999-07,0.0
T1018,1999-08,0.0
T1018,1999-09,0.0
T1018,1999-10,0.0
T1018,1999-11,0.0
T1018,1999-12,0.0
T1018,2000-01,0.0
T1018,2000-02,0.0
T1018,2000-03,0.0
T1018,2000-04,0.0
T1018,2000-05,0.0
T1018,2000-06,5.0
T1018,2000-07,2.0
T1018,2000-08,1.0
T1018,2000-09,1.0
T1018,2000-10,0.0
